hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,star_size,distance,x_coordinate,y_coordinate,z_coordinate,rgb_color,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR1105,,55.5387,63.2167,5.1,1.63,0.002,0.9693359053982125,1.1033412472593331,4.2671,,10,234.35119870638138,59.75480334820573,87.07021838316898,209.2095238813051,"(1.0, 0.13487563292552524, 0)",,,,,,
HR1106,,54.2738,-40.2747,4.58,1.04,0.011,0.9472540376803447,-0.6933379736064073,13.2285,,15,75.5943606606947,33.94931830117033,47.19966910404857,-48.31296292977002,"(1.0, 0.7179419159107875, 0)",,,,,,
HR1107,,62.5062,86.6261,5.86,0.37,0.022,1.0909503622719336,1.5119113436573575,23.7256,,10,42.14856526283845,1.1450967004193708,2.200352669925857,42.07551253865354,"(0, 0.5698363996867614, 1.0)",,,,,,
HR1108,,54.6217,-7.3917,5.85,0.98,,0.9533317671925242,-0.11533377555638573,8.0227,,10,124.6463160781283,71.68700417253761,100.95506379289733,-14.34408028377114,"(1.0, 0.8070476406656815, 0)",,,,,,
HR1109,,52.495,-78.3519,5.7,0.93,,0.916217354399965,-1.3552158591613304,9.8072,,10,101.96590260216983,13.27968795111403,17.303541854227117,-99.60563548662913,"(1.0, 0.8858404242798206, 0)",,,,,,
HR111,,7.1796,-50.5328,6.26,1.09,,0.1253092833773326,-0.8633645166540616,8.4969,,5,117.68998105191305,75.88512336687559,9.559197048195049,-89.44831716353029,"(1.0, 0.6478409890997925, 0)",,,,,,
HR1110,,54.8571,16.5367,6.16,1.0,,0.9574406078900533,0.28861966376850123,8.7619,,5,114.13049681005259,62.977889799099195,89.46668869690738,32.48487820775395,"(1.0, 0.7767113611579258, 0)",,,,,,
HR1111,21    Eri,54.7546,-5.6261,5.96,0.92,0.028,0.9556489607416527,-0.07633697626142488,28.8891,,10,34.61513165865327,19.917487266127367,28.18744824827054,-2.6398488594281195,"(1.0, 0.9021286686689161, 0)",,,,Eridanus,Eri,
HR1112,,55.6779,59.9694,5.76,1.71,,0.9717656566891991,1.0466633005767418,1.8433,,10,542.505289426572,153.08518857496315,224.23009379477548,469.6783783947934,"(1.0, 0.0034306236317871706, 0)",,,,,,
HR1113,,55.2829,37.58,5.57,-0.07,,0.964865803400359,0.6558981648796546,5.1404,,10,194.53739008637461,87.80456209256818,126.7243014831214,118.64276813597019,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1114,Tau For,54.6987,-27.9431,6.01,-0.02,,0.9546712003755998,-0.45477951603591377,6.7959,,5,147.1475448432143,76.39024789185743,107.88434859949624,-64.63665606812211,"(0, 2.220446049250313e-16, 1.0)",,,,Fornax,For,
HR1115,12    Tau,54.9629,3.0569,5.57,0.94,,0.9592854576183978,0.05335237909385676,9.567,,10,104.52597470471412,59.92351751710482,85.46216265275797,5.574064142195272,"(1.0, 0.8697328184492443, 0)",,,,Taurus,Tau,
HR1116,,54.9096,-3.3931,6.23,1.04,,0.9583564433129402,-0.0455006359572217,7.8095,,5,128.04917088161855,73.53487763610764,104.66751819244486,-5.824308538088371,"(1.0, 0.7179419159107875, 0)",,,,,,
HR1117,,54.8558,-10.4372,6.19,1.03,,0.9574154908105367,-0.1669010560082623,8.3932,,5,119.14406900824477,67.63051433269068,96.07110252132802,-19.79307887302014,"(1.0, 0.7324028861411398, 0)",,,,,,
HR1118,11    Tau,55.1929,25.3294,6.11,0.06,,0.9632988281288295,0.4420829718142944,5.8067,,5,172.21485525341413,88.85215503506392,127.8079715966017,73.67749528819232,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1119,,54.9979,-1.1206,6.12,1.0,,0.9598997578949472,-0.01533752971698988,8.0315,,5,124.50974288738095,71.41064993759575,101.97817702150174,-1.9095970106596911,"(1.0, 0.7767113611579258, 0)",,,,,,
HR112,,7.7292,77.0194,6.21,0.84,0.023,0.13490513520973585,1.344242200575539,26.1414,,5,38.25349828241792,8.514469753181759,1.1556650157841728,37.27597582943197,"(1.0, 1.0, 0.07867375331951615)",,,,,,
HR1120,,55.0475,-15.2267,6.33,0.88,,0.9607627815576013,-0.25784561750969426,5.9824,,5,167.15699384862262,92.59761229787833,132.47746243431544,-42.62469631803625,"(1.0, 0.9691529351018999, 0)",,,,,,
HR1121,22    Eri,55.1596,-5.2106,5.53,-0.15,,0.9627187513088185,-0.08358888063607658,5.2403,,10,190.82876934526647,108.6380588900561,156.07544268361005,-15.932594313066755,"(0, 2.220446049250313e-16, 1.0)",,,,Eridanus,Eri,
HR1122,39Del Per,55.7313,47.7875,3.01,-0.13,0.016,0.9726941182644161,0.8340500629414659,6.32,,20,158.2278481012658,59.86072909916548,87.85549936022802,117.19281658292262,"(0, 2.220446049250313e-16, 1.0)",,,,Perseus,Per,
HR1123,40    Per,55.5938,33.965,4.97,-0.01,,0.9703045659143678,0.5928015134899984,3.09,,15,323.62459546925567,151.66311976998665,221.45160498516893,180.80476637458085,"(0, 2.220446049250313e-16, 1.0)",,,,Perseus,Per,
HR1124,,56.5037,67.2017,5.8,0.35,0.004,0.9861793878126484,1.1728892223834024,18.8168,,10,53.143998979635214,11.36473078750301,17.1727857662096,48.99207028390328,"(0, 0.42724693971409955, 1.0)",,,,,,
HR1125,,55.3075,-11.8031,6.49,0.36,,0.9652977475964293,-0.17798187533239831,10.6433,,5,93.95582197250853,52.63225433326287,76.03185406062283,-16.634285510132315,"(0, 0.49916529225660833, 1.0)",,,,,,
HR1126,13    Tau,55.5788,19.7003,5.69,-0.01,,0.9700356489028948,0.3438343155399753,6.2758,,10,159.34223525287612,84.7994396895035,123.74889831134874,53.71417997565116,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1127,,56.0267,48.5236,6.06,1.55,,0.9778518362340708,0.8468975937883978,4.8135,,5,207.74903916069388,76.88849204071403,114.10689874000978,155.65165827524527,"(1.0, 0.2747730696851488, 0)",,,,,,
HR1128,,55.3433,-19.5847,6.59,0.09,,0.9659226458221672,-0.32141304676525384,8.4736,,5,118.01359516616314,63.67272160355196,92.10369893423216,-37.28138691454403,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1129,,56.5096,63.345,4.8,0.8,0.0,0.9862805783060715,1.1055798402529187,2.9225,,15,342.1727972626177,84.70299117022888,128.01941543869373,305.80820091043296,"(1.0, 1.0, 0.22583990874347815)",,,,,,
HR113,,7.5829,59.9772,5.94,0.01,0.002,0.13234936600083366,1.0468057707246194,3.2021,,10,312.2950563692576,154.88697613763276,20.61972807647101,270.3942559849794,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1130,,56.1704,46.0997,6.11,0.28,,0.980358849051432,0.8045935071028059,6.8797,,5,145.3551753710191,56.11219858661043,83.72587789177824,104.7355028066775,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1131,38Omi Per,56.0796,32.2883,3.83,0.05,0.023,0.9787757023277548,0.5635362377852877,2.91,Atik,20,343.64261168384877,162.1134500951145,241.06587697950923,183.5666549764838,"(0, 2.220446049250313e-16, 1.0)",,,,Perseus,Per,
HR1132,14    Tau,55.9467,19.665,6.14,1.01,,0.9764545340566615,0.34321960569085,8.3882,,5,119.21508786151975,62.86262528676555,93.01100117046342,40.11833966097837,"(1.0, 0.7617850537660638, 0)",,,,Taurus,Tau,
HR1133,,56.1308,36.46,5.59,0.06,,0.9796710044502254,0.6363486906375901,11.1661,,10,89.55678347856458,40.14085315196799,59.80579479390216,53.22026197162417,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1134,Del For,55.5621,-31.9383,5.0,-0.16,,0.9697414781504724,-0.5246745568381008,3.8528,,10,259.5514950166113,127.03590941408571,185.26821098767945,-130.017484524655,"(0, 2.220446049250313e-16, 1.0)",,,,Fornax,For,
HR1135,41Nu  Per,56.2983,42.5786,3.77,0.42,0.02,0.9825936096374323,0.7431359022264508,5.86,,20,170.6484641638225,69.72292247166757,104.53905167068037,115.46081187691374,"(0, 0.9056227262087054, 1.0)",,,,Perseus,Per,
HR1136,23Del Eri,55.8121,-9.7633,3.54,0.92,0.109,0.9741046556853175,-0.14375592997954018,110.0254,Rana,20,9.088810401961728,5.054403432843875,7.440704375791141,-1.302074826170271,"(1.0, 0.9021286686689161, 0)",,,,Eridanus,Eri,
HR1137,,56.1171,20.9286,6.1,0.01,,0.9794354190888827,0.36527534673389606,12.3772,,5,80.79371748052871,42.07018514090843,62.64840292797037,28.860040143905756,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1138,,57.3075,70.8711,5.44,0.09,0.017,1.0002001457127405,1.2369331703499737,8.7759,,10,113.94842694196608,20.168796265345442,31.42487119773456,107.65658888317687,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1139,,55.8908,-10.4856,5.6,0.22,,0.9754815268991748,-0.16605661171897654,23.7643,,10,42.07992661260799,23.272540148958615,34.36173743351206,-6.955580442203208,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR114,28    And,7.5304,29.7517,5.23,0.24,0.001,0.1314353001377793,0.5192626411347949,16.0963,,10,62.126078664040804,53.47173313486047,7.0688254645968085,30.829452026851197,"(0, 2.220446049250313e-16, 1.0)",,,,Andromeda,And,
HR1140,16    Tau,56.2008,24.2894,5.46,-0.04,0.012,0.9808906702227111,0.4239311830380804,7.3852,Celaeno,10,135.4059470291935,68.65621527412956,102.56089774191466,55.6988047401168,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1141,,56.4971,45.6819,5.66,-0.07,,0.9860572081374699,0.797299551917423,4.6643,,10,214.39444289604015,82.67850569516237,124.89899067860362,153.39323312383928,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1142,17    Tau,56.2188,24.1133,3.7,-0.11,0.02,0.9812049709757458,0.42085711467911663,8.06,Electra,20,124.06947890818857,62.965569758975306,94.12400807611658,50.6877078310334,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1143,,55.7088,-37.3136,4.59,1.2,0.028,0.9722978304533408,-0.6402999224812266,18.5379,,15,53.94354268822251,24.371794921833466,35.73918657304951,-32.227813347184046,"(1.0, 0.5054543807156494, 0)",,,,,,
HR1144,18    Tau,56.2904,24.8392,5.64,-0.07,,0.9824560267823427,0.43352690565783225,7.2222,,10,138.4619644983523,69.73494890129751,104.52592704921253,58.164276742508385,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1145,19    Tau,56.3021,24.4672,4.3,-0.11,,0.982656423026375,0.4270346033946349,7.97,Taygeta,15,125.47051442910916,63.36147453261131,95.01394410100787,51.96656581427223,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1146,24    Eri,56.1271,-1.1631,5.25,-0.1,,0.9796031677463174,-0.014606818177749182,4.6032,,10,217.24018074383036,121.0663481970403,180.35012353472396,-3.173074984127593,"(0, 2.220446049250313e-16, 1.0)",,,,Eridanus,Eri,
HR1147,,56.8842,55.9225,6.1,-0.03,,0.9928122115200773,0.9760223065308214,7.5394,,5,132.6365493275327,40.603257837237294,62.24714841590829,109.85955663758037,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1148,Gam Cam,57.5896,71.3322,4.63,0.03,0.012,1.005128522908149,1.2449829064688778,8.4446,,15,118.41887123131943,20.315483204027835,31.999266627897082,112.18893502107696,"(0, 2.220446049250313e-16, 1.0)",,,,Camelopardalis,Cam,
HR1149,20    Tau,56.4567,24.3678,3.87,-0.07,,0.9853551952363716,0.42529740267426214,8.51,Maia,20,117.50881316098707,59.147150941909764,89.21501390293571,48.483162028251606,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR115,,7.4662,-14.8642,6.14,0.37,,0.13031042770620194,-0.22926454969201857,23.4821,,5,42.58562905361957,41.1197145546816,5.388864601372558,-9.678068771302804,"(0, 0.5698363996867614, 1.0)",,,,,,
HR1150,25    Eri,56.2354,-0.2967,5.55,1.42,,0.9814929768739737,0.00517875216851269,7.9863,,10,125.21442971087988,69.59099460186802,104.09287386111016,0.6484516008634189,"(1.0, 0.5224286748623979, 0)",,,,Eridanus,Eri,
HR1151,21    Tau,56.4767,24.5547,5.76,-0.04,,0.9857093435411701,0.42855704425093794,7.3053,Asterope,10,136.88691771727377,68.76212122136899,103.79761959176025,56.8845593668235,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1152,22    Tau,56.5121,24.5281,6.43,-0.02,,0.9863219450161528,0.4280925574373162,7.4231,,5,134.71460710484837,67.62265880500375,102.21352716645289,55.924916162194705,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1153,29    Tau,56.4183,6.05,5.35,-0.12,,0.9846888027876917,0.10559236294004762,5.3099,,10,188.3274637940451,103.58795386421258,156.021749411991,19.849008633808666,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1154,,54.125,-78.3231,6.29,1.15,,0.9446698903766235,-1.3557181312599056,4.34,,5,230.4147465437788,28.817645110253267,39.847483200696665,-225.10592359532325,"(1.0, 0.5682712702282924, 0)",,,,,,
HR1155,,57.38,65.5261,4.47,1.88,0.014,1.0014755642633044,1.1436440860391555,3.3288,,15,300.40855563566447,67.08787872723077,104.82306246540587,273.416609594882,"(1.0, 0.0, 0)",,,,,,
HR1156,23    Tau,56.5817,23.9483,4.18,-0.06,,0.9875344773939952,0.41797766091380245,8.58,Merope,15,116.55011655011654,58.66391034962845,88.90620722646305,47.3092127068472,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1157,,56.0258,-40.6603,6.45,1.06,,0.9778483174026366,-0.6866074311752332,10.7231,,5,93.25661422536392,40.30391180175421,59.812845069102565,-59.11695488600793,"(1.0, 0.6894678503212986, 0)",,,,,,
HR1158,,57.4029,63.2972,5.85,0.18,,1.0018615998536737,1.1047403380850667,13.9498,,10,71.68561556438085,17.354325246090596,27.138749694606076,64.0401681689752,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1159,,56.5396,6.8031,5.91,0.99,,0.9867919726282888,0.1187439061433234,8.7323,,10,114.51736655863861,62.696701753648114,94.86467297694217,13.566305824266093,"(1.0, 0.7917979887087574, 0)",,,,,,
HR116,,7.4538,-32.1167,6.57,1.34,,0.13009990192415466,-0.5564811313805397,4.5451,,5,220.01716133858443,185.2419261403078,24.23685518585751,-116.2134025576104,"(1.0, 0.6889947960392225, 0)",,,,,,
HR1160,,57.0762,50.7367,6.14,0.06,,0.9961520958003202,0.8855236185448057,4.0027,,5,249.83136382941515,85.94085490189424,132.71890159631553,193.4310548248773,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1161,,57.3317,57.1181,6.46,0.06,,1.0006378709187354,0.996901837704437,6.1706,,5,162.0587949308009,47.490080245432864,74.06528869046319,136.09584234613513,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1162,26Pi  Eri,56.5354,-12.1017,4.42,1.63,0.0,0.9867317260923425,-0.20766645674614204,6.3943,,15,156.38928420624617,84.38325996996959,127.66129289062602,-32.24388234807289,"(1.0, 0.13487563292552524, 0)",,,,Eridanus,Eri,
HR1163,,56.9692,33.6,6.57,0.08,0.005,0.9943042362858889,0.5864283923795497,2.7922,,5,358.1405343456773,162.60105350652276,250.09149734145504,198.19127805603648,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1164,,56.9538,32.195,6.25,0.47,,0.994039136272431,0.5619159821892088,16.6608,,5,60.021127436857775,27.697327985416067,42.57567484844744,31.979769737430715,"(0.2148057702126096, 1.0, 1.0)",,,,,,
HR1165,25Eta Tau,56.8713,24.105,2.87,-0.09,0.008,0.9925888571035957,0.4207139837663005,8.09,Alcyone,25,123.60939431396787,61.66446007221581,94.4890650284095,50.483594530551166,"(0, 2.220446049250313e-16, 1.0)",,Member of the Pleiades open star cluster (M45). Alcyone (Ancient Greek: Ἀλκυόνη Alkuonē) was one of the Pleiades sisters in Greek mythology.,,Taurus,Tau,
HR1166,,57.9242,68.5075,6.32,-0.08,,1.0109656528143443,1.195681195940579,5.0627,,5,197.5230608173504,38.4307291401833,61.3210314383575,183.7883829727672,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1167,,56.2108,-48.0614,6.49,1.02,,0.9810556181071856,-0.8366881778348818,6.4989,,5,153.87219375586636,57.32908121778017,85.67062071133624,-114.23910541011081,"(1.0, 0.7470164233690257, 0)",,,,,,
HR1168,,56.1408,-54.2739,6.3,1.04,,0.9798489060120267,-0.9376951144457428,13.12,,5,76.21951219512195,25.124648969820605,37.44757088514018,-61.44790873746671,"(1.0, 0.7179419159107875, 0)",,,,,,
HR1169,,56.3158,-47.3597,5.73,0.96,,0.9829022498236779,-0.8140307208821652,8.3738,,10,119.42009601375722,45.47283462415271,68.22529333360951,-86.82562981471766,"(1.0, 0.838047151109119, 0)",,,,,,
HR117,12    Cet,7.51,-3.9572,5.72,1.56,,0.1310712030266607,-0.03565136583356191,5.7713,,10,173.27118673435794,171.67578678279472,22.63150108021638,-6.176045959780234,"(1.0, 0.25679501686099515, 0)",,,,Cetus,Cet,
HR1170,,57.2842,43.9631,6.02,0.29,,0.9997907556974667,0.767301531089422,14.6959,,5,68.04618975360475,26.471945283259526,41.208643947751625,47.23735510050421,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1171,Sig For,56.6142,-29.3381,5.9,0.12,,0.9881056737661329,-0.5002435154490856,10.1917,,10,98.11905766457018,47.376332130977524,71.88897268180538,-47.061749197763504,"(0, 2.220446049250313e-16, 1.0)",,,,Fornax,For,
HR1172,,57.0871,23.4211,5.45,-0.07,,0.996351512792411,0.4087779074439896,7.6909,,10,130.02379435436686,64.82975506353476,100.16069589714954,51.68292710467843,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1173,27Tau6Eri,56.7121,-23.2497,4.23,0.42,0.059,0.9898116576182567,-0.3970672428294778,56.2281,,15,17.784701955072286,9.001664571753004,13.709997145685488,-6.877618543776225,"(0, 0.9056227262087054, 1.0)",,,,Eridanus,Eri,
HR1174,30    Tau,57.0679,11.1433,5.07,-0.13,0.011,0.9960206267817712,0.19448725582672552,7.3071,,10,136.85319757496134,72.99710142332417,112.69731932452889,26.44872562808073,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1175,Bet Ret,56.05,-64.8069,3.85,1.13,0.042,0.9782556961724245,-1.102927412890756,30.4404,,20,32.851079486471924,8.273934802691125,12.289697561453606,-29.32062005066254,"(1.0, 0.5942684168786297, 0)",,,,Reticulum,Ret,
HR1176,,57.5187,44.9678,5.66,0.76,,1.0038861259801315,0.7848373728178794,11.1856,,10,89.4006579888428,33.967704452941284,53.35649898418964,63.180350736489615,"(1.0, 1.0, 0.3803344545210244)",,,,,,
HR1177,42    Per,57.3858,33.0914,5.11,0.07,-0.003,1.0015778177894767,0.5775532657857332,9.2759,,10,107.80625060641016,48.68022707575155,76.07871909637963,58.859592780782464,"(0, 2.220446049250313e-16, 1.0)",,,,Perseus,Per,
HR1178,27    Tau,57.2904,24.0533,3.63,-0.09,-0.026,0.9999094975559039,0.41981131853034664,8.53,Atlas,20,117.2332942555686,57.84937404160738,90.0771301891239,47.78290302920656,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1179,,56.8338,-29.9019,6.55,0.49,,0.9919270450749919,-0.4904073759274771,26.296,,5,38.028597505324,18.352592694466143,28.081236997974926,-17.91091003485102,"(0.33175919842597956, 1.0, 1.0)",,,,,,
HR118,,7.5946,-23.7878,5.19,0.12,0.018,0.13254721776402353,-0.3876780922770807,18.5351,,10,53.95169165529185,49.50978091495517,6.601086713013858,-20.39588881191749,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1180,28    Tau,57.2967,24.1367,5.09,-0.08,-0.012,1.0000166907764552,0.4212650635509528,7.2414,Pleione,10,138.09484353854228,68.08795773572469,106.04460433442006,56.46908636474423,"(0, 2.220446049250313e-16, 1.0)",,,,Taurus,Tau,
HR1181,28Tau7Eri,56.915,-23.8747,5.24,0.07,0.014,0.9933577867333941,-0.38615972633600587,12.5218,,10,79.86072289926368,40.38414920377438,61.985119031671886,-30.078240867938653,"(0, 2.220446049250313e-16, 1.0)",,,,Eridanus,Eri,
HR1182,,57.1621,0.2278,5.91,1.23,,0.9976704688604184,0.003976918546818491,7.1731,,10,139.40973916437804,75.5958766449596,117.13253786603728,0.5544197158478598,"(1.0, 0.9383669953434867, 0)",,,,,,
HR1183,,57.4313,23.7117,6.17,-0.05,,1.0023667032355623,0.41384989155258606,7.4625,,5,134.00335008375208,66.04554834451616,103.39727265900505,53.88772944019964,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1184,Rho For,56.9833,-30.1678,5.54,0.98,0.008,0.9945497184681635,-0.5206686681349443,11.5326,,10,86.71071571024747,40.98612782861266,63.0733325999548,-43.13513949595456,"(1.0, 0.8070476406656815, 0)",,,,Fornax,For,
HR1185,,57.4792,22.2444,6.07,-0.01,,1.0032057648570036,0.3882336377352367,7.4144,,5,134.87268018990073,67.111727075818,105.26100393610912,51.05660584949393,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1186,,56.9567,-36.1058,6.21,-0.1,,0.9940829160647877,-0.6264719263200581,6.3182,,5,158.27292583330694,69.91315580339779,107.47913670205429,-92.79388380290173,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1187,,57.1492,-20.9031,5.81,1.64,,0.9974341123160955,-0.33330592620420824,3.6463,,10,274.25061020760774,140.5824737020295,217.71349680150826,-89.72624252426402,"(1.0, 0.1179993813517899, 0)",,,,,,
HR1188,,57.5788,25.5794,5.26,0.21,0.018,1.0049417642856753,0.44644430417123726,17.71,,10,56.46527385657821,27.306012666852343,42.99242311325128,24.379507353251643,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1189,,57.1475,-37.6222,5.4,0.01,0.024,0.9974176838365809,-0.6349158151242854,18.7976,,10,53.19828063156999,23.234727054203866,35.98123709828842,-31.55241825516193,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR119,,7.6158,-40.9394,6.19,0.33,,0.13292320215071088,-0.6817328581998148,7.4361,,5,134.47909522464735,103.4994649135107,13.839082097238002,-84.74059016647595,"(0, 0.27952689705952405, 1.0)",,,,,,
HR1190,,57.1496,-37.6206,4.73,-0.03,0.024,0.9974465059347186,-0.6349482809663738,18.8093,,15,53.16518956048338,23.218682536002866,35.958664783582755,-31.53418128438363,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1191,,57.9738,34.3592,5.77,0.0,,1.0118341797240558,0.5996797301512374,2.7381,,10,365.21675614477186,159.88341886477747,255.60707162907082,206.1203441541638,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1192,,58.4304,57.975,5.8,0.18,,1.0198021541837758,1.011857185403029,18.5633,,10,53.869732213561164,14.955508788543142,24.33871984476056,45.67173657695596,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR1193,,57.9025,22.0317,6.83,0.5,,1.0105908624199647,0.38451967045565005,7.2481,,5,137.96719140188463,67.95707281410316,108.34374107097014,51.75341465651832,"(0.38888888888888884, 1.0, 1.0)",,,,,,
